X,Y,OBJECTID,l_ep_maj,l_type,sous_cat,sous_cat2,sous_cat3,label,reseau1,reseau2,reseau3,reseau4,reseau5,adresse,type_lieu,geometry,longitude,latitude,arrondissement
652874.871100001,6863577.3847,2410,OLIVIER PLACET,galerie d'art,,,,,,,,,,5 RUE JULES VALLÈS,Commerces de l'art et d'antiquités,POINT (2.3575600692365994 48.87049792405478),2.3575600692365994,48.87049792405478,10.0
649949.119199999,6863594.3693,2411,SOTHEBY'S,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (2.3176742726840103 48.87042994875982),2.3176742726840103,48.87042994875982,8.0
649625.510700002,6863598.6426,2412,STEPHANIE COUTAS,galerie d'art,,,,,,,,,,10 RUE CHORON,Commerces de l'art et d'antiquités,POINT (2.313262349032499 48.87044314871605),2.313262349032499,48.87044314871605,8.0
648125.918799996,6863598.8521,2413,PIERRE BERGE & ASSOCIES,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (2.2928199931620306 48.870326000856494),2.2928199931620306,48.870326000856494,16.0
651387.878600001,6863604.6995,2414,LIBRAIRIE THEATRALE FANTASIO,librairie,spécialisée,théâtre, , ,Paris Librairies,Place des Libraires,Lalibrairie.com, , ,19 RUE PASCAL,Commerces du livre,POINT (2.337286247569726 48.870633044572294),2.337286247569726,48.870633044572294,2.0
651422.910599999,6863605.2885,2415,ADER PARIS,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (2.337763738057812 48.8706409844445),2.337763738057812,48.8706409844445,2.0
653024.500799999,6863606.3401,2416,L'OEIL OUVERT,galerie d'art,,,,,,,,,,33 RUE DE MONTREUIL,Commerces de l'art et d'antiquités,POINT (2.359596626175457 48.87076924475727),2.359596626175457,48.87076924475727,10.0
647722.749399997,6863607.8124,2417,KAEZAM,galerie d'art,,,,,,,,,,3 RUE THOLOZÉ,Commerces de l'art et d'antiquités,POINT (2.287322929928881 48.87037398090245),2.287322929928881,48.87037398090245,16.0
653267.098700002,6863615.1938,2418,ESPACE MODEM,galerie d'art,,,,,,,,,,10B BOULEVARD DE LA BASTILLE,Commerces de l'art et d'antiquités,POINT (2.362902775345162 48.87086651256191),2.362902775345162,48.87086651256191,10.0
653839.642300002,6863615.9768,2419,HUIN HONG,antiquaire,,,,,,,,,,17 RUE VOLTAIRE,Commerces de l'art et d'antiquités,POINT (2.370707692489132 48.87091484247441),2.370707692489132,48.87091484247441,10.0
652954.292599998,6863621.5521,2420,UNIVERS BD,librairie,spécialisée,bande dessinée, , , , , , , ,95 AVENUE D'IVRY,Commerces du livre,POINT (2.3586378557995 48.870900918705956),2.3586378557995,48.870900918705956,10.0
648701.0814,6863625.5805,2421,LOU & LOU GALLERY,antiquaire,,,,,,,,,,23 BOULEVARD DU PARC,Commerces de l'art et d'antiquités,POINT (2.300657331020966 48.87061242942838),2.300657331020966,48.87061242942838,8.0
653174.762500003,6863627.9101,2422,LA PLUME VAGABONDE,librairie,généraliste, , , ,Paris Librairies,Place des Libraires,Lalibrairie.com, , ,19 BOULEVARD DE REUILLY,Commerces du livre,POINT (2.3616426338102166 48.87097416127928),2.3616426338102166,48.87097416127928,10.0
643397.408200003,6863628.4514,2423,POINT DE COTE,librairie,généraliste, , ,Librairie Indépendante de Référence,Leslibraires.fr, , , , ,21-43 RUE DU MARÉCHAL JOFFRE,Commerces du livre,POINT (2.2283579605790877 48.87019398655534),2.2283579605790877,48.87019398655534,
649642.276000001,6863628.4969,2424,APPLICAT-PRAZAN,galerie d'art,,,,,,,,,,16 RUE CHORON,Commerces de l'art et d'antiquités,POINT (2.313487354560927 48.870712932172175),2.313487354560927,48.870712932172175,8.0
649642.276000001,6863628.4969,2425,TOBOGAN ANTIQUES,antiquaire,,,,,,,,,,1 RUE D'ALENÇON,Commerces de l'art et d'antiquités,POINT (2.313487354560927 48.870712932172175),2.313487354560927,48.870712932172175,8.0
649608.637699999,6863629.8931,2426,JACQUES LACOSTE,galerie d'art,,,,,,,,,,13 RUE CLAUZEL,Commerces de l'art et d'antiquités,POINT (2.3130286306470014 48.87072285691767),2.3130286306470014,48.87072285691767,8.0
649904.8961,6863632.6453,2427,GALERIE DIL,galerie d'art,,,,,,,,,,32 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités,POINT (2.317066912181325 48.87077071752494),2.317066912181325,48.87077071752494,8.0
643363.585199997,6863634.9012,2428,POINT DE COTE JEUNESSE,librairie,spécialisée,jeunesse, , ,Leslibraires.fr, , , , ,41 BOULEVARD DE VALMY,Commerces du livre,POINT (2.2278960338666765 48.870249014163825),2.2278960338666765,48.870249014163825,
649954.713200003,6863636.4653,2429,PIERRE CARDIN,galerie d'art,,,,,,,,,,23 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités,POINT (2.317745571553365 48.87080894264807),2.317745571553365,48.87080894264807,8.0
652558.192299999,6863645.3783,2430,SAINT DENIS,galerie d'art,,,,,,,,,,7 RUE DE LA MAIN D'OR,Commerces de l'art et d'antiquités,POINT (2.3532355013777564 48.87108612803319),2.3532355013777564,48.87108612803319,10.0
649885.816100001,6863649.1104,2431,DE LA PRESIDENCE,galerie d'art,,,,,,,,,,34 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités,POINT (2.3168048705976743 48.870917299862676),2.3168048705976743,48.870917299862676,8.0
653372.680399999,6863652.4267,2432,POTEMKINE,librairie,spécialisée,arts,cinéma, ,Place des Libraires, , , , ,32 AVENUE DE LA REPUBLIQUE,Commerces du livre,POINT (2.3643379942771805 48.87120899281437),2.3643379942771805,48.87120899281437,10.0
652466.538400002,6863654.8134,2433,LABORATOIRE D'EXPOSITION,galerie d'art,,,,,,,,,,30 RUE DE LAPPE,Commerces de l'art et d'antiquités,POINT (2.3519850029114133 48.8711642181753),2.3519850029114133,48.8711642181753,10.0
649658.622199997,6863657.6207,2434,FLORA J,galerie d'art,,,,,,,,,,6 RUE CLAUZEL,Commerces de l'art et d'antiquités,POINT (2.3137067357593057 48.87097611317634),2.3137067357593057,48.87097611317634,8.0
649658.622199997,6863657.6207,2435,MARCIANO,galerie d'art,,,,,,,,,,10 RUE CLAUZEL,Commerces de l'art et d'antiquités,POINT (2.3137067357593057 48.87097611317634),2.3137067357593057,48.87097611317634,8.0
654531.113300003,6863658.8146,2436,*** NON RENSEIGNE ***,antiquaire,,,,,,,,,,35 RUE ROMAIN ROLLAND,Commerces de l'art et d'antiquités,POINT (2.380129364525374 48.871349261260214),2.380129364525374,48.871349261260214,20.0
651870.586000003,6863662.6317,2437,ICI LIBRAIRIE,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,4 RUE DE LANNEAU,Commerces du livre,POINT (2.343859978743197 48.8711902682207),2.343859978743197,48.8711902682207,2.0
649974.604999997,6863667.2002,2438,"PASSE,PRESENT,FUTUR PIERRE CARDIEN",galerie d'art,,,,,,,,,,29 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités,POINT (2.3180131190629796 48.87108687945386),2.3180131190629796,48.87108687945386,8.0
649974.604999997,6863667.2002,2439,AUCTION ART,antiquaire,,,,,,,,,,13 PLACE DU COMMERCE,Commerces de l'art et d'antiquités,POINT (2.3180131190629796 48.87108687945386),2.3180131190629796,48.87108687945386,8.0
649666.8631,6863672.2905,2440,TAMENAGA,galerie d'art,,,,,,,,,,14 RUE CLAUZEL,Commerces de l'art et d'antiquités,POINT (2.3138173386661283 48.87110867912054),2.3138173386661283,48.87110867912054,8.0
652445.987999998,6863672.9673,2441,L'ECHIQUIER,galerie d'art,,,,,,,,,,47 RUE DE LAPPE,Commerces de l'art et d'antiquités,POINT (2.3517028237644775 48.871325955341995),2.3517028237644775,48.871325955341995,10.0
654565.961199999,6863673.2797,2442,ARTAME,galerie d'art,,,,,,,,,,6-10 RUE JACQUES IBERT,Commerces de l'art et d'antiquités,POINT (2.380602874469773 48.871481802391884),2.380602874469773,48.871481802391884,20.0
648992.656499997,6863676.3319,2443,FNAC PARIS - CHAMPS ELYSEES,grande distribution,grande distribution de produits culturels, , , , , , ,,,18 RUE DU ROULE,Commerces du livre,POINT (2.3046259874400157 48.87109198107215),2.3046259874400157,48.87109198107215,8.0
652432.616800003,6863676.9957,2444,MEVLANA,librairie,spécialisée,langue étrangère,turc, , , , , , ,21 RUE MARIE-ANDRÉE LAGROUA WEILL-HALLÉ,Commerces du livre,POINT (2.3515200932558495 48.87136119449094),2.3515200932558495,48.87136119449094,10.0
649813.147399999,6863683.5041,2445,NICHIDO,galerie d'art,,,,,,,,,,29 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités,POINT (2.3158101818550465 48.87122093559479),2.3158101818550465,48.87122093559479,8.0
653063.534000002,6863683.9984,2446,HONG KONG FRANCE,antiquaire,,,,,,,,,,38 RUE DU DOCTEUR BLANCHE,Commerces de l'art et d'antiquités,POINT (2.360120152147557 48.87147045570686),2.360120152147557,48.87147045570686,10.0
654635.098499998,6863688.3758,2447,GALERIE ANTOINE LEVI,galerie d'art,,,,,,,,,,53 RUE DE BELFORT,Commerces de l'art et d'antiquités,POINT (2.3815437650285833 48.871622432207566),2.3815437650285833,48.871622432207566,20.0
649867.619000003,6863688.695,2448,AVELINE JEAN MARIE ROSSI,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.3165521353870053 48.87127185830364),2.3165521353870053,48.87127185830364,8.0
654589.347400002,6863690.6316,2449,NLM LAOUTAC,galerie d'art,,,,,,,,,,162 RUE DES VOIES DU BOIS,Commerces de l'art et d'antiquités,POINT (2.3809198282199246 48.87163949405567),2.3809198282199246,48.87163949405567,20.0
654599.562700003,6863694.8154,2450,GALERIE SAMY ABRAHAM,galerie d'art,,,,,,,,,,PASSAGE DE LA BÉNARDE & RUE DU GUÉ,Commerces de l'art et d'antiquités,POINT (2.3810586398930966 48.87167783834243),2.3810586398930966,48.87167783834243,20.0
654622.291900001,6863697.0838,2451,MÉMOIRE DE L'AVENIR,galerie d'art,,,,,,,,,,1 RUE PIERRE BROSSOLETTE,Commerces de l'art et d'antiquités,POINT (2.3813682507147327 48.87169983943473),2.3813682507147327,48.87169983943473,20.0
649848.035099998,6863697.5303,2452,GALERIE DE SOUZY,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.3162841211862726 48.871349787312326),2.3162841211862726,48.871349787312326,8.0
649681.044799998,6863697.5414,2453,MARC ARTHUR KOHN,antiquaire,,,,,,,,,,22 RUE THÉOPHRASTE RENAUDOT,Commerces de l'art et d'antiquités,POINT (2.314007674974785 48.87133686230209),2.314007674974785,48.87133686230209,8.0
649681.044799998,6863697.5414,2454,MARC-ARTHUR KOHN,antiquaire,,,,,,,,,,18 RUE EMILE DUCLAUX,Commerces de l'art et d'antiquités,POINT (2.314007674974785 48.87133686230209),2.314007674974785,48.87133686230209,8.0
649816.618100002,6863702.0759,2455,LARDANCHET,librairie,spécialisée,arts, , ,Lalibrairie.com, , , , ,108 AVENUE PARMENTIER,Commerces du livre,POINT (2.315855301420608 48.87138821762202),2.315855301420608,48.87138821762202,8.0
649816.618100002,6863702.0759,2456,HASSAN,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.315855301420608 48.87138821762202),2.315855301420608,48.87138821762202,8.0
655006.3433,6863703.0753,2457,LES TEMPS DONNES,galerie d'art,,,,,,,,,,86 RUE DE PARIS,Commerces de l'art et d'antiquités,POINT (2.3866031558705596 48.871780663976374),2.3866031558705596,48.871780663976374,20.0
650648.669399999,6863703.8203,2458,MAISON DE LA RADIESTHESIE,librairie,spécialisée,ésotérisme, , , , , , , ,122 RUE DE CHARENTON,Commerces du livre,POINT (2.327197811888081 48.87146819789545),2.327197811888081,48.87146819789545,9.0
654412.895199999,6863707.04,2459,FICHEZ NOUS LA PAIX,galerie d'art,,,,,,,,,,43 RUE LOUIS PASTEUR,Commerces de l'art et d'antiquités,POINT (2.378512606588236 48.871774586408115),2.378512606588236,48.871774586408115,20.0
649754.8024,6863709.0396,2460,ATELIER SAINT HONORE,galerie d'art,,,,,,,,,,25 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités,POINT (2.31501179329031 48.871446020994284),2.31501179329031,48.871446020994284,8.0
649754.8024,6863709.0396,2461,HELENE BAILLY GALLERY,galerie d'art,,,,,,,,,,27 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités,POINT (2.31501179329031 48.871446020994284),2.31501179329031,48.871446020994284,8.0
649688.749799997,6863711.2568,2462,MALINGUE,galerie d'art,,,,,,,,,,16 RUE CONDORCET,Commerces de l'art et d'antiquités,POINT (2.3141110869178214 48.87146080338339),2.3141110869178214,48.87146080338339,8.0
649840.766099997,6863713.1623,2463,REGIS MATHIEU,galerie d'art,,,,,,,,,,31B RUE DU FAUBOURG MONTMARTRE,Commerces de l'art et d'antiquités,POINT (2.3161831832277864 48.87148979594057),2.3161831832277864,48.87148979594057,8.0
649840.766099997,6863713.1623,2464,PERRIN,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.3161831832277864 48.87148979594057),2.3161831832277864,48.87148979594057,8.0
649788.643200003,6863713.5456,2465,GALERIE OMAGH,galerie d'art,,,,,,,,,,36 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités,POINT (2.315472586192001 48.87148918145363),2.315472586192001,48.87148918145363,8.0
649828.013700001,6863714.3093,2466,GRAND ETERNA,galerie d'art,,,,,,,,,,44 RUE DU FAUBOURG MONTMARTRE,Commerces de l'art et d'antiquités,POINT (2.3160092040282705 48.87149911735037),2.3160092040282705,48.87149911735037,8.0
649828.013700001,6863714.3093,2467,CENTO ANNI,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.3160092040282705 48.87149911735037),2.3160092040282705,48.87149911735037,8.0
651799.316699997,6863719.2408,2468,BLANCHET ET ASSOCIES,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (2.342881999245988 48.87169401152911),2.342881999245988,48.87169401152911,9.0
649769.876699999,6863721.2441,2469,GLORIA GALLERY,galerie d'art,,,,,,,,,,38 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités,POINT (2.3152158466638495 48.87155694882153),2.3152158466638495,48.87155694882153,8.0
649725.545199998,6863721.438,2470,75 FAUBOURG,galerie d'art,,,,,,,,,,30 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités,POINT (2.3146114854737054 48.87155523359657),2.3146114854737054,48.87155523359657,8.0
649725.545199998,6863721.438,2471,GALERIE MATIGNON,galerie d'art,,,,,,,,,,31 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités,POINT (2.3146114854737054 48.87155523359657),2.3146114854737054,48.87155523359657,8.0
648090.816799998,6863724.4808,2472,MUSE,galerie d'art,,,,,,,,,,RUE D'ORCHAMPT & RUE RAVIGNAN,Commerces de l'art et d'antiquités,POINT (2.2923261376820543 48.87145291799095),2.2923261376820543,48.87145291799095,16.0
650725.415899999,6863725.9047,2473,ISABELLE LUZET,galerie d'art,,,,,,,,,,15 RUE BOUCHARDON,Commerces de l'art et d'antiquités,POINT (2.3282414781261593 48.871672673774306),2.3282414781261593,48.871672673774306,9.0
649697.023400001,6863725.9973,2474,KAMEL MENNOUR,galerie d'art,,,,,,,,,,4 RUE CRETET,Commerces de l'art et d'antiquités,POINT (2.31422212928719 48.87159400723706),2.31422212928719,48.87159400723706,8.0
649216.898000002,6863734.3056,2475,DAUM HERMES HAVILAND,galerie d'art,,,,,,,,,,RUE BLANCHE & RUE CHAPTAL,Commerces de l'art et d'antiquités,POINT (2.3076759454053755 48.87163104359192),2.3076759454053755,48.87163104359192,8.0
651732.727700002,6863735.9635,2476,DU PASSAGE,librairie,généraliste, , , , , , , , ,21 RUE MORET,Commerces du livre,POINT (2.3419723362443348 48.871839408106254),2.3419723362443348,48.871839408106254,9.0
651732.727700002,6863735.9635,2477,LIBRAIRIE LE PETIT ROI,librairie,spécialisée,jeunesse, , , , , , , ,4 RUE AUDUBON,Commerces du livre,POINT (2.3419723362443348 48.871839408106254),2.3419723362443348,48.871839408106254,9.0
651732.727700002,6863735.9635,2478,PARIS EST UNE PHOTO,galerie d'art,,,,,,,,,,126 RUE DE CHARONNE,Commerces de l'art et d'antiquités,POINT (2.3419723362443348 48.871839408106254),2.3419723362443348,48.871839408106254,9.0
651732.727700002,6863735.9635,2479,MONTFORT,galerie d'art,,,,,,,,,,213 RUE DU FAUBOURG SAINT-ANTOINE,Commerces de l'art et d'antiquités,POINT (2.3419723362443348 48.871839408106254),2.3419723362443348,48.871839408106254,9.0
651732.727700002,6863735.9635,2480,SEIGLE GALERIE ET ATELIER,galerie d'art,,,,,,,,,,5 RUE DES IMMEUBLES INDUSTRIELS,Commerces de l'art et d'antiquités,POINT (2.3419723362443348 48.871839408106254),2.3419723362443348,48.871839408106254,9.0
651732.727700002,6863735.9635,2481,FABRICE BONASSO,galerie d'art,,,,,,,,,,5 RUE JEAN-PIERRE TIMBAUD,Commerces de l'art et d'antiquités,POINT (2.3419723362443348 48.871839408106254),2.3419723362443348,48.871839408106254,9.0
651732.727700002,6863735.9635,2482,GALERIE FAYET,antiquaire,,,,,,,,,,16 RUE DE LA GRANGE BATELIÈRE,Commerces de l'art et d'antiquités,POINT (2.3419723362443348 48.871839408106254),2.3419723362443348,48.871839408106254,9.0
649827.007200003,6863737.5117,2483,SCOT,galerie d'art,,,,,,,,,,10 RUE DE LA GRANGE BATELIÈRE,Commerces de l'art et d'antiquités,POINT (2.3159927431754936 48.87170769232168),2.3159927431754936,48.87170769232168,8.0
649838.803400002,6863739.0777,2484,ILGU F,galerie d'art,,,,,,,,,,1 RUE DE LA GRANGE BATELIÈRE,Commerces de l'art et d'antiquités,POINT (2.316153367568421 48.87172269379506),2.316153367568421,48.87172269379506,8.0
649838.803400002,6863739.0777,2485,GALERIE LASSYS,galerie d'art,,,,,,,,,,2 RUE DE LA GRANGE BATELIÈRE,Commerces de l'art et d'antiquités,POINT (2.316153367568421 48.87172269379506),2.316153367568421,48.87172269379506,8.0
649541.460299999,6863743.4404,2486,GALERIE GERALDINE ZBERRO,galerie d'art,,,,,,,,,,21 RUE WASHINGTON,Commerces de l'art et d'antiquités,POINT (2.31209938114315 48.871738699910296),2.31209938114315,48.871738699910296,8.0
655077.633500002,6863748.164,2487,"22,48M2",galerie d'art,,,,,,,,,,7 RUE DU CAPITAINE FERBER,Commerces de l'art et d'antiquités,POINT (2.387570246067147 48.872191114598934),2.387570246067147,48.872191114598934,20.0
654023.587700002,6863749.2768,2488,ASLC,galerie d'art,,,,,,,,,,7 RUE JULES VALLÈS,Commerces de l'art et d'antiquités,POINT (2.3732008424899154 48.872126740377),2.3732008424899154,48.872126740377,10.0
654037.5612,6863760.132,2489,GALERIE DE RUE D'ASIEMUT,galerie d'art,,,,,,,,,,22 RUE JULES VALLÈS,Commerces de l'art et d'antiquités,POINT (2.3733901616933175 48.87222535637038),2.3733901616933175,48.87222535637038,10.0
654037.5612,6863760.132,2490,ACTE,galerie d'art,,,,,,,,,,26 RUE KELLER,Commerces de l'art et d'antiquités,POINT (2.3733901616933175 48.87222535637038),2.3733901616933175,48.87222535637038,10.0
654037.5612,6863760.132,2491,ASIEMUT,galerie d'art,,,,,,,,,,27 RUE KELLER,Commerces de l'art et d'antiquités,POINT (2.3733901616933175 48.87222535637038),2.3733901616933175,48.87222535637038,10.0
649825.951399997,6863761.9835,2492,AVANT-GARDE GALLERY,galerie d'art,,,,,,,,,,13 RUE DE LA GRANGE BATELIÈRE,Commerces de l'art et d'antiquités,POINT (2.3159754602057956 48.871927678803985),2.3159754602057956,48.871927678803985,8.0
649825.951399997,6863761.9835,2493,A COLIN MAILLARD,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.3159754602057956 48.871927678803985),2.3159754602057956,48.871927678803985,8.0
649676.732600003,6863763.4785,2494,PIASA,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.3139410802918707 48.87192948108023),2.3139410802918707,48.87192948108023,8.0
